,disYear,disMonth,disDay,disDayCount,cityCode,citySidoName,citySggName,aptCode,aptName,disQuantity,dayAverQuantity,disCount,dayAverCount
4,2020,05,5,4,W0C,서울특별시,은평구,W0C037,북한산힐스테이트7차,1225650,306412,877,219
5,2020,05,6,4,W0C,서울특별시,은평구,W0C037,북한산힐스테이트7차,1760600,440150,1168,292
6,2020,05,7,4,W0C,서울특별시,은평구,W0C037,북한산힐스테이트7차,1767250,441812,1144,286
0,2020,05,1,4,W0C,서울특별시,은평구,W0C038,대림한숲타운,2430100,607525,1495,373
1,2020,05,2,5,W0C,서울특별시,은평구,W0C038,대림한숲타운,1490200,298040,939,187
2,2020,05,3,5,W0C,서울특별시,은평구,W0C038,대림한숲타운,1479700,295940,969,193
3,2020,05,4,5,W0C,서울특별시,은평구,W0C038,대림한숲타운,1442000,288400,925,185
4,2020,05,5,4,W0C,서울특별시,은평구,W0C038,대림한숲타운,1936300,484075,1318,329
5,2020,05,6,4,W0C,서울특별시,은평구,W0C038,대림한숲타운,1560150,390037,1052,263
6,2020,05,7,4,W0C,서울특별시,은평구,W0C038,대림한숲타운,1861600,465400,1144,286
0,2020,05,1,4,W0C,서울특별시,은평구,W0C039,힐스테이트녹번,1556800,389200,1093,273
1,2020,05,2,5,W0C,서울특별시,은평구,W0C039,힐스테이트녹번,1430650,286130,1105,221
2,2020,05,3,5,W0C,서울특별시,은평구,W0C039,힐스테이트녹번,697350,139470,570,114
3,2020,05,4,5,W0C,서울특별시,은평구,W0C039,힐스테이트녹번,796800,159360,617,123
4,2020,05,5,4,W0C,서울특별시,은평구,W0C039,힐스테이트녹번,1220750,305187,995,248
5,2020,05,6,4,W0C,서울특별시,은평구,W0C039,힐스테이트녹번,869100,217275,666,166
6,2020,05,7,4,W0C,서울특별시,은평구,W0C039,힐스테이트녹번,1217360,304340,852,213
0,2020,05,1,4,W0C,서울특별시,은평구,W0C03A,신사홍익아파트,305650,76412,199,49
1,2020,05,2,5,W0C,서울특별시,은평구,W0C03A,신사홍익아파트,181550,36310,126,25
2,2020,05,3,5,W0C,서울특별시,은평구,W0C03A,신사홍익아파트,161350,32270,123,24
3,2020,05,4,5,W0C,서울특별시,은평구,W0C03A,신사홍익아파트,147550,29510,129,25
4,2020,05,5,4,W0C,서울특별시,은평구,W0C03A,신사홍익아파트,182850,45712,154,38
5,2020,05,6,4,W0C,서울특별시,은평구,W0C03A,신사홍익아파트,194750,48687,131,32
6,2020,05,7,4,W0C,서울특별시,은평구,W0C03A,신사홍익아파트,216250,54062,138,34
0,2020,05,1,4,W0C,서울특별시,은평구,W0C03B,응암역효성해링턴플레이스,842300,210575,547,136
1,2020,05,2,5,W0C,서울특별시,은평구,W0C03B,응암역효성해링턴플레이스,474900,94980,321,64
2,2020,05,3,5,W0C,서울특별시,은평구,W0C03B,응암역효성해링턴플레이스,498200,99640,334,66
3,2020,05,4,5,W0C,서울특별시,은평구,W0C03B,응암역효성해링턴플레이스,486250,97250,349,69
4,2020,05,5,4,W0C,서울특별시,은평구,W0C03B,응암역효성해링턴플레이스,492100,123025,360,90
5,2020,05,6,4,W0C,서울특별시,은평구,W0C03B,응암역효성해링턴플레이스,594800,148700,394,98
6,2020,05,7,4,W0C,서울특별시,은평구,W0C03B,응암역효성해링턴플레이스,622350,155587,420,105
0,2020,05,1,4,W0C,서울특별시,은평구,W0C03C,신사현대2차아파트,949900,237475,589,147
1,2020,05,2,5,W0C,서울특별시,은평구,W0C03C,신사현대2차아파트,787600,157520,505,101
2,2020,05,3,5,W0C,서울특별시,은평구,W0C03C,신사현대2차아파트,583700,116740,395,79
3,2020,05,4,5,W0C,서울특별시,은평구,W0C03C,신사현대2차아파트,533950,106790,378,75
4,2020,05,5,4,W0C,서울특별시,은평구,W0C03C,신사현대2차아파트,617100,154275,424,106
5,2020,05,6,4,W0C,서울특별시,은평구,W0C03C,신사현대2차아파트,732600,183150,513,128
6,2020,05,7,4,W0C,서울특별시,은평구,W0C03C,신사현대2차아파트,787650,196912,493,123
0,2020,05,1,4,W0C,서울특별시,은평구,W0C03D,신사수정아파트,486050,121512,301,75
1,2020,05,2,5,W0C,서울특별시,은평구,W0C03D,신사수정아파트,290650,58130,192,38
2,2020,05,3,5,W0C,서울특별시,은평구,W0C03D,신사수정아파트,291700,58340,194,38
3,2020,05,4,5,W0C,서울특별시,은평구,W0C03D,신사수정아파트,340250,68050,216,43
4,2020,05,5,4,W0C,서울특별시,은평구,W0C03D,신사수정아파트,313450,78362,221,55
5,2020,05,6,4,W0C,서울특별시,은평구,W0C03D,신사수정아파트,304650,76162,221,55
6,2020,05,7,4,W0C,서울특별시,은평구,W0C03D,신사수정아파트,372300,93075,235,58
0,2020,05,1,4,W0C,서울특별시,은평구,W0C03E,백련산파크자이아파트,1966350,491587,1456,364
1,2020,05,2,5,W0C,서울특별시,은평구,W0C03E,백련산파크자이아파트,755750,151150,542,108
2,2020,05,3,5,W0C,서울특별시,은평구,W0C03E,백련산파크자이아파트,764150,152830,568,113
3,2020,05,4,5,W0C,서울특별시,은평구,W0C03E,백련산파크자이아파트,759600,151920,571,114
4,2020,05,5,4,W0C,서울특별시,은평구,W0C03E,백련산파크자이아파트,1031150,257787,881,220
5,2020,05,6,4,W0C,서울특별시,은평구,W0C03E,백련산파크자이아파트,843450,210862,637,159
6,2020,05,7,4,W0C,서울특별시,은평구,W0C03E,백련산파크자이아파트,944550,236137,664,166
0,2020,05,1,4,W0C,서울특별시,은평구,W0C03F,녹번래미안베라힐즈,4055711,1013927,2916,729
1,2020,05,2,5,W0C,서울특별시,은평구,W0C03F,녹번래미안베라힐즈,1552022,310404,1078,215
2,2020,05,3,5,W0C,서울특별시,은평구,W0C03F,녹번래미안베라힐즈,1637262,327452,1168,233
3,2020,05,4,5,W0C,서울특별시,은평구,W0C03F,녹번래미안베라힐즈,1720600,344120,1231,246
4,2020,05,5,4,W0C,서울특별시,은평구,W0C03F,녹번래미안베라힐즈,1789750,447437,1172,293
5,2020,05,6,4,W0C,서울특별시,은평구,W0C03F,녹번래미안베라힐즈,1987300,496825,1372,343
6,2020,05,7,4,W0C,서울특별시,은평구,W0C03F,녹번래미안베라힐즈,2195200,548800,1477,369
0,2020,05,1,4,W0C,서울특별시,은평구,W0C041,녹번역e편한세상캐슬(BM),132200,33050,115,28
1,2020,05,2,5,W0C,서울특별시,은평구,W0C041,녹번역e편한세상캐슬(BM),32450,6490,28,5
2,2020,05,3,5,W0C,서울특별시,은평구,W0C041,녹번역e편한세상캐슬(BM),15450,3090,20,4
3,2020,05,4,5,W0C,서울특별시,은평구,W0C041,녹번역e편한세상캐슬(BM),20200,4040,24,4
4,2020,05,5,4,W0C,서울특별시,은평구,W0C041,녹번역e편한세상캐슬(BM),26100,6525,25,6
5,2020,05,6,4,W0C,서울특별시,은평구,W0C041,녹번역e편한세상캐슬(BM),64450,16112,46,11
6,2020,05,7,4,W0C,서울특별시,은평구,W0C041,녹번역e편한세상캐슬(BM),108300,27075,87,21
0,2020,05,2,5,W0D,서울특별시,서대문구,W0D000,서대문구청,100,20,1,0
1,2020,05,3,5,W0D,서울특별시,서대문구,W0D000,서대문구청,21350,4270,11,2
2,2020,05,4,5,W0D,서울특별시,서대문구,W0D000,서대문구청,51500,10300,51,10
3,2020,05,6,4,W0D,서울특별시,서대문구,W0D000,서대문구청,22250,5562,22,5
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D004,홍은벽산아파트,3075900,768975,2095,523
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D004,홍은벽산아파트,2262450,452490,1653,330
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D004,홍은벽산아파트,2054950,410990,1497,299
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D004,홍은벽산아파트,2340850,468170,1840,368
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D004,홍은벽산아파트,2248400,562100,1752,438
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D004,홍은벽산아파트,2116750,529187,1711,427
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D004,홍은벽산아파트,2579950,644987,1842,460
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D005,DMC래미안클라시스,2576700,644175,1900,475
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D005,DMC래미안클라시스,2102400,420480,1764,352
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D005,DMC래미안클라시스,1387900,277580,1159,231
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D005,DMC래미안클라시스,1706300,341260,1395,279
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D005,DMC래미안클라시스,1579400,394850,1296,324
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D005,DMC래미안클라시스,1972150,493037,1572,393
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D005,DMC래미안클라시스,2110850,527712,1679,419
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D006,홍제한양아파트,2207200,551800,1823,455
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D006,홍제한양아파트,1378550,275710,1233,246
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D006,홍제한양아파트,1319100,263820,1143,228
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D006,홍제한양아파트,1658200,331640,1542,308
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D006,홍제한양아파트,1039600,259900,1037,259
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D006,홍제한양아파트,1497300,374325,1367,341
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D006,홍제한양아파트,1812950,453237,1465,366
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D007,북아현두산아파트,1928450,482112,1783,445
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D007,북아현두산아파트,1185000,237000,1147,229
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D007,북아현두산아파트,1192850,238570,1200,240
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D007,북아현두산아파트,1184850,236970,1173,234
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D007,북아현두산아파트,1167700,291925,1148,287
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D007,북아현두산아파트,1313700,328425,1342,335
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D007,북아현두산아파트,1688650,422162,1601,400
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D008,독립문삼호,2279950,569987,1549,387
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D008,독립문삼호,1547150,309430,1140,228
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D008,독립문삼호,1343400,268680,1048,209
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D008,독립문삼호,1732000,346400,1423,284
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D008,독립문삼호,1103250,275812,910,227
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D008,독립문삼호,1463100,365775,1167,291
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D008,독립문삼호,1720100,430025,1241,310
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D009,무악청구아파트,2068050,517012,1516,379
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D009,무악청구아파트,1244050,248810,955,191
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D009,무악청구아파트,1351300,270260,1016,203
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D009,무악청구아파트,1443350,288670,1172,234
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D009,무악청구아파트,1141550,285387,913,228
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D009,무악청구아파트,1361000,340250,1049,262
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D009,무악청구아파트,1663000,415750,1238,309
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D010,북가좌삼호아파트,1739150,434787,1184,296
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D010,북가좌삼호아파트,910550,182110,665,133
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D010,북가좌삼호아파트,845150,169030,655,131
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D010,북가좌삼호아파트,922150,184430,703,140
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D010,북가좌삼호아파트,961300,240325,695,173
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D010,북가좌삼호아파트,1006150,251537,804,201
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D010,북가좌삼호아파트,1176700,294175,812,203
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D011,연희성원아파트,1428550,357137,977,244
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D011,연희성원아파트,1056650,211330,718,143
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D011,연희성원아파트,888900,177780,645,129
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D011,연희성원아파트,1367250,273450,1000,200
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D011,연희성원아파트,804200,201050,575,143
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D011,연희성원아파트,978450,244612,732,183
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D011,연희성원아파트,1324300,331075,853,213
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D012,연희대우아파트,1040000,260000,734,183
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D012,연희대우아파트,622250,124450,502,100
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D012,연희대우아파트,692200,138440,532,106
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D012,연희대우아파트,730850,146170,539,107
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D012,연희대우아파트,811500,202875,681,170
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D012,연희대우아파트,671150,167787,535,133
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D012,연희대우아파트,914200,228550,644,161
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D013,홍은풍림2차아파트,863950,215987,783,195
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D013,홍은풍림2차아파트,444400,88880,371,74
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D013,홍은풍림2차아파트,441400,88280,384,76
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D013,홍은풍림2차아파트,549050,109810,469,93
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D013,홍은풍림2차아파트,393350,98337,351,87
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D013,홍은풍림2차아파트,554950,138737,544,136
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D013,홍은풍림2차아파트,512850,128212,466,116
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D014,홍제삼성래미안아파트,1015650,253912,752,188
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D014,홍제삼성래미안아파트,572050,114410,476,95
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D014,홍제삼성래미안아파트,609250,121850,496,99
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D014,홍제삼성래미안아파트,642900,128580,561,112
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D014,홍제삼성래미안아파트,522050,130512,434,108
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D014,홍제삼성래미안아파트,622550,155637,514,128
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D014,홍제삼성래미안아파트,807300,201825,624,156
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D015,홍제성원아파트,493850,123462,301,75
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D015,홍제성원아파트,263050,52610,191,38
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D015,홍제성원아파트,341650,68330,216,43
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D015,홍제성원아파트,177900,35580,168,33
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D015,홍제성원아파트,248750,62187,186,46
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D015,홍제성원아파트,349300,87325,274,68
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D015,홍제성원아파트,262550,65637,214,53
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D016,남가좌현대,2545450,636362,1773,443
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D016,남가좌현대,1987000,397400,1424,284
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D016,남가좌현대,1461450,292290,1228,245
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D016,남가좌현대,1557300,311460,1211,242
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D016,남가좌현대,1533650,383412,1185,296
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D016,남가좌현대,1855550,463887,1436,359
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D016,남가좌현대,2192400,548100,1542,385
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D017,래미안남가좌2차,1319100,329775,890,222
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D017,래미안남가좌2차,860500,172100,615,123
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D017,래미안남가좌2차,1042150,208430,785,157
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D017,래미안남가좌2차,737450,147490,588,117
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D017,래미안남가좌2차,764050,191012,595,148
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D017,래미안남가좌2차,864350,216087,691,172
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D017,래미안남가좌2차,974500,243625,722,180
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D018,돈의문센트레빌,2048650,512162,1394,348
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D018,돈의문센트레빌,753300,150660,552,110
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D018,돈의문센트레빌,766300,153260,610,122
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D018,돈의문센트레빌,803950,160790,622,124
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D018,돈의문센트레빌,795000,198750,660,165
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D018,돈의문센트레빌,983150,245787,785,196
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D018,돈의문센트레빌,1060450,265112,745,186
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D019,대현럭키,1826450,456612,1255,313
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D019,대현럭키,1272350,254470,945,189
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D019,대현럭키,1534200,306840,1129,225
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D019,대현럭키,1062150,212430,846,169
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D019,대현럭키,1034400,258600,845,211
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D019,대현럭키,1361000,340250,1039,259
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D019,대현럭키,1533000,383250,1128,282
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D020,DMC한양아파트,1821900,455475,1221,305
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D020,DMC한양아파트,1103350,220670,816,163
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D020,DMC한양아파트,1092750,218550,800,160
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D020,DMC한양아파트,1095050,219010,823,164
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D020,DMC한양아파트,992500,248125,808,202
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D020,DMC한양아파트,1190100,297525,948,237
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D020,DMC한양아파트,1372400,343100,975,243
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D021,디엠씨현대,636650,159162,447,111
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D021,디엠씨현대,352800,70560,264,52
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D021,디엠씨현대,358500,71700,305,61
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D021,디엠씨현대,339800,67960,267,53
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D021,디엠씨현대,353800,88450,273,68
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D021,디엠씨현대,447550,111887,342,85
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D021,디엠씨현대,536200,134050,376,94
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D023,브라운스톤연희,183100,45775,161,40
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D023,브라운스톤연희,123100,24620,122,24
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D023,브라운스톤연희,104450,20890,103,20
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D023,브라운스톤연희,102550,20510,109,21
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D023,브라운스톤연희,120650,30162,109,27
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D023,브라운스톤연희,157900,39475,122,30
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D023,브라운스톤연희,93950,23487,111,27
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D024,천연뜨란채,2459850,614962,1683,420
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D024,천연뜨란채,1386750,277350,1068,213
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D024,천연뜨란채,1366800,273360,1068,213
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D024,천연뜨란채,1634050,326810,1325,265
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D024,천연뜨란채,1562350,390587,1320,330
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D024,천연뜨란채,1238150,309537,1054,263
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D024,천연뜨란채,1670950,417737,1261,315
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D026,독립문파크빌,530250,132562,432,108
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D026,독립문파크빌,369000,73800,302,60
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D026,독립문파크빌,302050,60410,279,55
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D026,독립문파크빌,291350,58270,280,56
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D026,독립문파크빌,304100,76025,288,72
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D026,독립문파크빌,335000,83750,331,82
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D026,독립문파크빌,395600,98900,350,87
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D027,독립문극동,3216750,804187,2020,505
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D027,독립문극동,2103050,420610,1438,287
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D027,독립문극동,2589150,517830,1860,372
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D027,독립문극동,1815850,363170,1357,271
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D027,독립문극동,1881750,470437,1380,345
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D027,독립문극동,2337300,584325,1684,421
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D027,독립문극동,2504800,626200,1709,427
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D028,홍은극동,1321850,330462,830,207
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D028,홍은극동,874550,174910,578,115
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D028,홍은극동,764600,152920,548,109
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D028,홍은극동,800900,160180,569,113
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D028,홍은극동,927550,231887,660,165
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D028,홍은극동,949350,237337,610,152
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D028,홍은극동,1217050,304262,753,188
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D029,홍은풍림아이원,816600,204150,483,120
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D029,홍은풍림아이원,673550,134710,393,78
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D029,홍은풍림아이원,650950,130190,396,79
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D029,홍은풍림아이원,664950,132990,365,73
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D029,홍은풍림아이원,725250,181312,416,104
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D029,홍은풍림아이원,566550,141637,375,93
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D029,홍은풍림아이원,771500,192875,427,106
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D030,홍은미성,676650,169162,402,100
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D030,홍은미성,529000,105800,306,61
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D030,홍은미성,521150,104230,329,65
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D030,홍은미성,449300,89860,289,57
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D030,홍은미성,424100,106025,288,72
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D030,홍은미성,576350,144087,359,89
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D030,홍은미성,686050,171512,388,97
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D031,홍은두산,726600,181650,506,126
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D031,홍은두산,444650,88930,329,65
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D031,홍은두산,457850,91570,319,63
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D031,홍은두산,559600,111920,443,88
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D031,홍은두산,342400,85600,287,71
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D031,홍은두산,518150,129537,384,96
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D031,홍은두산,641100,160275,429,107
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D032,홍제현대,1872100,468025,1268,317
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D032,홍제현대,1130350,226070,825,165
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D032,홍제현대,1020700,204140,788,157
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D032,홍제현대,1036450,207290,834,166
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D032,홍제현대,1064850,266212,817,204
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D032,홍제현대,1176350,294087,910,227
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D032,홍제현대,1442150,360537,1020,255
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D034,무악청구2차,157600,39400,114,28
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D034,무악청구2차,131100,26220,97,19
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D034,무악청구2차,123450,24690,97,19
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D034,무악청구2차,113350,22670,98,19
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D034,무악청구2차,109300,27325,88,22
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D034,무악청구2차,128200,32050,103,25
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D034,무악청구2차,127250,31812,102,25
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D035,홍제원현대,2367850,591962,1559,389
1,2020,05,2,5,W0D,서울특별시,서대문구,W0D035,홍제원현대,1722050,344410,1206,241
2,2020,05,3,5,W0D,서울특별시,서대문구,W0D035,홍제원현대,1508400,301680,1137,227
3,2020,05,4,5,W0D,서울특별시,서대문구,W0D035,홍제원현대,1596100,319220,1155,231
4,2020,05,5,4,W0D,서울특별시,서대문구,W0D035,홍제원현대,1998150,499537,1605,401
5,2020,05,6,4,W0D,서울특별시,서대문구,W0D035,홍제원현대,1502750,375687,1172,293
6,2020,05,7,4,W0D,서울특별시,서대문구,W0D035,홍제원현대,1889500,472375,1359,339
0,2020,05,1,4,W0D,서울특별시,서대문구,W0D036,인왕산현대,1659250,414812,1174,293
