,disYear,disMonth,disDay,disDayCount,cityCode,citySidoName,citySggName,aptCode,aptName,disQuantity,dayAverQuantity,disCount,dayAverCount
5,2020,06,6,4,W0H,서울특별시,구로구,W0H24E,구로두산위브(BM),554800,138700,448,112
6,2020,06,7,4,W0H,서울특별시,구로구,W0H24E,구로두산위브(BM),668150,167037,516,129
0,2020,06,1,4,W0H,서울특별시,구로구,W0H24F,구로한신휴플러스(BM),1100900,275225,732,183
1,2020,06,2,5,W0H,서울특별시,구로구,W0H24F,구로한신휴플러스(BM),584800,116960,413,82
2,2020,06,3,5,W0H,서울특별시,구로구,W0H24F,구로한신휴플러스(BM),546150,109230,428,85
3,2020,06,4,4,W0H,서울특별시,구로구,W0H24F,구로한신휴플러스(BM),460650,115162,347,86
4,2020,06,5,4,W0H,서울특별시,구로구,W0H24F,구로한신휴플러스(BM),528100,132025,402,100
5,2020,06,6,4,W0H,서울특별시,구로구,W0H24F,구로한신휴플러스(BM),454450,113612,342,85
6,2020,06,7,4,W0H,서울특별시,구로구,W0H24F,구로한신휴플러스(BM),585350,146337,369,92
0,2020,06,1,4,W0H,서울특별시,구로구,W0H250,온수힐스테이트(BM),2370500,592625,1385,346
1,2020,06,2,5,W0H,서울특별시,구로구,W0H250,온수힐스테이트(BM),2443050,488610,1492,298
2,2020,06,3,5,W0H,서울특별시,구로구,W0H250,온수힐스테이트(BM),2671350,534270,1709,341
3,2020,06,4,4,W0H,서울특별시,구로구,W0H250,온수힐스테이트(BM),1548150,387037,982,245
4,2020,06,5,4,W0H,서울특별시,구로구,W0H250,온수힐스테이트(BM),1797849,449462,1089,272
5,2020,06,6,4,W0H,서울특별시,구로구,W0H250,온수힐스테이트(BM),1763450,440862,1109,277
6,2020,06,7,4,W0H,서울특별시,구로구,W0H250,온수힐스테이트(BM),1857300,464325,1171,292
0,2020,06,1,4,W0H,서울특별시,구로구,W0H251,신도림7차e-편한세상아파트,987300,246825,598,149
1,2020,06,2,5,W0H,서울특별시,구로구,W0H251,신도림7차e-편한세상아파트,1073000,214600,701,140
2,2020,06,3,5,W0H,서울특별시,구로구,W0H251,신도림7차e-편한세상아파트,923650,184730,633,126
3,2020,06,4,4,W0H,서울특별시,구로구,W0H251,신도림7차e-편한세상아파트,697600,174400,493,123
4,2020,06,5,4,W0H,서울특별시,구로구,W0H251,신도림7차e-편한세상아파트,812400,203100,568,142
5,2020,06,6,4,W0H,서울특별시,구로구,W0H251,신도림7차e-편한세상아파트,691300,172825,502,125
6,2020,06,7,4,W0H,서울특별시,구로구,W0H251,신도림7차e-편한세상아파트,704150,176037,473,118
0,2020,06,1,4,W0H,서울특별시,구로구,W0H252,개봉삼환아파트,1367650,341912,864,216
1,2020,06,2,5,W0H,서울특별시,구로구,W0H252,개봉삼환아파트,1397450,279490,1005,201
2,2020,06,3,5,W0H,서울특별시,구로구,W0H252,개봉삼환아파트,1300350,260070,903,180
3,2020,06,4,4,W0H,서울특별시,구로구,W0H252,개봉삼환아파트,982050,245512,711,177
4,2020,06,5,4,W0H,서울특별시,구로구,W0H252,개봉삼환아파트,997900,249475,717,179
5,2020,06,6,4,W0H,서울특별시,구로구,W0H252,개봉삼환아파트,1223500,305875,950,237
6,2020,06,7,4,W0H,서울특별시,구로구,W0H252,개봉삼환아파트,1007300,251825,747,186
0,2020,06,1,4,W0H,서울특별시,구로구,W0H253,"고척LIG리가1,2단지아파트",1306300,326575,785,196
1,2020,06,2,5,W0H,서울특별시,구로구,W0H253,"고척LIG리가1,2단지아파트",833450,166690,572,114
2,2020,06,3,5,W0H,서울특별시,구로구,W0H253,"고척LIG리가1,2단지아파트",714350,142870,522,104
3,2020,06,4,4,W0H,서울특별시,구로구,W0H253,"고척LIG리가1,2단지아파트",652100,163025,430,107
4,2020,06,5,4,W0H,서울특별시,구로구,W0H253,"고척LIG리가1,2단지아파트",670050,167512,479,119
5,2020,06,6,4,W0H,서울특별시,구로구,W0H253,"고척LIG리가1,2단지아파트",656850,164212,464,116
6,2020,06,7,4,W0H,서울특별시,구로구,W0H253,"고척LIG리가1,2단지아파트",819450,204862,506,126
0,2020,06,1,4,W0H,서울특별시,구로구,W0H254,오류동부골든,1579600,394900,973,243
1,2020,06,2,5,W0H,서울특별시,구로구,W0H254,오류동부골든,1651950,330390,1051,210
2,2020,06,3,5,W0H,서울특별시,구로구,W0H254,오류동부골든,1621550,324310,1044,208
3,2020,06,4,4,W0H,서울특별시,구로구,W0H254,오류동부골든,1431750,357937,963,240
4,2020,06,5,4,W0H,서울특별시,구로구,W0H254,오류동부골든,1104600,276150,787,196
5,2020,06,6,4,W0H,서울특별시,구로구,W0H254,오류동부골든,1120500,280125,724,181
6,2020,06,7,4,W0H,서울특별시,구로구,W0H254,오류동부골든,1435350,358837,880,220
0,2020,06,1,4,W0H,서울특별시,구로구,W0H255,신성미소지움,595500,148875,387,96
1,2020,06,2,5,W0H,서울특별시,구로구,W0H255,신성미소지움,306250,61250,224,44
2,2020,06,3,5,W0H,서울특별시,구로구,W0H255,신성미소지움,323600,64720,246,49
3,2020,06,4,4,W0H,서울특별시,구로구,W0H255,신성미소지움,276050,69012,197,49
4,2020,06,5,4,W0H,서울특별시,구로구,W0H255,신성미소지움,272050,68012,195,48
5,2020,06,6,4,W0H,서울특별시,구로구,W0H255,신성미소지움,275800,68950,187,46
6,2020,06,7,4,W0H,서울특별시,구로구,W0H255,신성미소지움,257900,64475,184,46
0,2020,06,1,4,W0H,서울특별시,구로구,W0H256,고척한효,625000,156250,398,99
1,2020,06,2,5,W0H,서울특별시,구로구,W0H256,고척한효,636000,127200,465,93
2,2020,06,3,5,W0H,서울특별시,구로구,W0H256,고척한효,706850,141370,510,102
3,2020,06,4,4,W0H,서울특별시,구로구,W0H256,고척한효,407750,101937,320,80
4,2020,06,5,4,W0H,서울특별시,구로구,W0H256,고척한효,501700,125425,356,89
5,2020,06,6,4,W0H,서울특별시,구로구,W0H256,고척한효,420250,105062,325,81
6,2020,06,7,4,W0H,서울특별시,구로구,W0H256,고척한효,548350,137087,385,96
0,2020,06,1,4,W0H,서울특별시,구로구,W0H257,이화우성(BM),1080050,270012,746,186
1,2020,06,2,5,W0H,서울특별시,구로구,W0H257,이화우성(BM),882200,176440,651,130
2,2020,06,3,5,W0H,서울특별시,구로구,W0H257,이화우성(BM),889450,177890,623,124
3,2020,06,4,4,W0H,서울특별시,구로구,W0H257,이화우성(BM),713750,178437,502,125
4,2020,06,5,4,W0H,서울특별시,구로구,W0H257,이화우성(BM),722100,180525,531,132
5,2020,06,6,4,W0H,서울특별시,구로구,W0H257,이화우성(BM),724500,181125,529,132
6,2020,06,7,4,W0H,서울특별시,구로구,W0H257,이화우성(BM),837350,209337,615,153
0,2020,06,1,4,W0H,서울특별시,구로구,W0H258,금강수목원(BM),1341000,335250,844,211
1,2020,06,2,5,W0H,서울특별시,구로구,W0H258,금강수목원(BM),1218900,243780,892,178
2,2020,06,3,5,W0H,서울특별시,구로구,W0H258,금강수목원(BM),1126150,225230,853,170
3,2020,06,4,4,W0H,서울특별시,구로구,W0H258,금강수목원(BM),870600,217650,626,156
4,2020,06,5,4,W0H,서울특별시,구로구,W0H258,금강수목원(BM),980900,245225,710,177
5,2020,06,6,4,W0H,서울특별시,구로구,W0H258,금강수목원(BM),874950,218737,645,161
6,2020,06,7,4,W0H,서울특별시,구로구,W0H258,금강수목원(BM),999200,249800,738,184
0,2020,06,1,4,W0H,서울특별시,구로구,W0H259,신성은하수,135050,33762,113,28
1,2020,06,2,5,W0H,서울특별시,구로구,W0H259,신성은하수,149300,29860,133,26
2,2020,06,3,5,W0H,서울특별시,구로구,W0H259,신성은하수,142550,28510,138,27
3,2020,06,4,4,W0H,서울특별시,구로구,W0H259,신성은하수,65700,16425,72,18
4,2020,06,5,4,W0H,서울특별시,구로구,W0H259,신성은하수,95750,23937,94,23
5,2020,06,6,4,W0H,서울특별시,구로구,W0H259,신성은하수,105600,26400,98,24
6,2020,06,7,4,W0H,서울특별시,구로구,W0H259,신성은하수,118850,29712,102,25
0,2020,06,1,4,W0H,서울특별시,구로구,W0H260,구로한일유앤아이,767400,191850,478,119
1,2020,06,2,5,W0H,서울특별시,구로구,W0H260,구로한일유앤아이,813550,162710,515,103
2,2020,06,3,5,W0H,서울특별시,구로구,W0H260,구로한일유앤아이,905300,181060,613,122
3,2020,06,4,4,W0H,서울특별시,구로구,W0H260,구로한일유앤아이,481500,120375,317,79
4,2020,06,5,4,W0H,서울특별시,구로구,W0H260,구로한일유앤아이,541250,135312,353,88
5,2020,06,6,4,W0H,서울특별시,구로구,W0H260,구로한일유앤아이,627150,156787,393,98
6,2020,06,7,4,W0H,서울특별시,구로구,W0H260,구로한일유앤아이,700000,175000,407,101
0,2020,06,1,4,W0H,서울특별시,구로구,W0H261,천왕연지타운2단지,2931800,732950,1653,413
1,2020,06,2,5,W0H,서울특별시,구로구,W0H261,천왕연지타운2단지,1667550,333510,971,194
2,2020,06,3,5,W0H,서울특별시,구로구,W0H261,천왕연지타운2단지,1790600,358120,1096,219
3,2020,06,4,4,W0H,서울특별시,구로구,W0H261,천왕연지타운2단지,1402200,350550,804,201
4,2020,06,5,4,W0H,서울특별시,구로구,W0H261,천왕연지타운2단지,1496200,374050,914,228
5,2020,06,6,4,W0H,서울특별시,구로구,W0H261,천왕연지타운2단지,1335350,333837,822,205
6,2020,06,7,4,W0H,서울특별시,구로구,W0H261,천왕연지타운2단지,1880450,470112,1072,268
0,2020,06,1,4,W0H,서울특별시,구로구,W0H262,고척월드메르디앙,341500,85375,221,55
1,2020,06,2,5,W0H,서울특별시,구로구,W0H262,고척월드메르디앙,326700,65340,252,50
2,2020,06,3,5,W0H,서울특별시,구로구,W0H262,고척월드메르디앙,288600,57720,221,44
3,2020,06,4,4,W0H,서울특별시,구로구,W0H262,고척월드메르디앙,260800,65200,182,45
4,2020,06,5,4,W0H,서울특별시,구로구,W0H262,고척월드메르디앙,225550,56387,178,44
5,2020,06,6,4,W0H,서울특별시,구로구,W0H262,고척월드메르디앙,241850,60462,185,46
6,2020,06,7,4,W0H,서울특별시,구로구,W0H262,고척월드메르디앙,286100,71525,175,43
0,2020,06,1,4,W0H,서울특별시,구로구,W0H263,항동하버라인8단지,723700,180925,472,118
1,2020,06,2,5,W0H,서울특별시,구로구,W0H263,항동하버라인8단지,609000,121800,409,81
2,2020,06,3,5,W0H,서울특별시,구로구,W0H263,항동하버라인8단지,531450,106290,366,73
3,2020,06,4,4,W0H,서울특별시,구로구,W0H263,항동하버라인8단지,465000,116250,293,73
4,2020,06,5,4,W0H,서울특별시,구로구,W0H263,항동하버라인8단지,441950,110487,282,70
5,2020,06,6,4,W0H,서울특별시,구로구,W0H263,항동하버라인8단지,432450,108112,291,72
6,2020,06,7,4,W0H,서울특별시,구로구,W0H263,항동하버라인8단지,518050,129512,325,81
0,2020,06,1,4,W0H,서울특별시,구로구,W0H264,서울수목원현대홈타운,516900,129225,304,76
1,2020,06,2,5,W0H,서울특별시,구로구,W0H264,서울수목원현대홈타운,550550,110110,357,71
2,2020,06,3,5,W0H,서울특별시,구로구,W0H264,서울수목원현대홈타운,422050,84410,279,55
3,2020,06,4,4,W0H,서울특별시,구로구,W0H264,서울수목원현대홈타운,353600,88400,213,53
4,2020,06,5,4,W0H,서울특별시,구로구,W0H264,서울수목원현대홈타운,422500,105625,253,63
5,2020,06,6,4,W0H,서울특별시,구로구,W0H264,서울수목원현대홈타운,396300,99075,244,61
6,2020,06,7,4,W0H,서울특별시,구로구,W0H264,서울수목원현대홈타운,385850,96462,263,65
0,2020,06,1,4,W0H,서울특별시,구로구,W0H265,SH매화마을빌라,246150,61537,159,39
1,2020,06,2,5,W0H,서울특별시,구로구,W0H265,SH매화마을빌라,217400,43480,156,31
2,2020,06,3,5,W0H,서울특별시,구로구,W0H265,SH매화마을빌라,219150,43830,143,28
3,2020,06,4,4,W0H,서울특별시,구로구,W0H265,SH매화마을빌라,187950,46987,123,30
4,2020,06,5,4,W0H,서울특별시,구로구,W0H265,SH매화마을빌라,171950,42987,127,31
5,2020,06,6,4,W0H,서울특별시,구로구,W0H265,SH매화마을빌라,167100,41775,126,31
6,2020,06,7,4,W0H,서울특별시,구로구,W0H265,SH매화마을빌라,178750,44687,123,30
0,2020,06,1,4,W0H,서울특별시,구로구,W0H266,개봉두산아파트,1029000,257250,657,164
1,2020,06,2,5,W0H,서울특별시,구로구,W0H266,개봉두산아파트,1149100,229820,774,154
2,2020,06,3,5,W0H,서울특별시,구로구,W0H266,개봉두산아파트,890800,178160,661,132
3,2020,06,4,4,W0H,서울특별시,구로구,W0H266,개봉두산아파트,682850,170712,540,135
4,2020,06,5,4,W0H,서울특별시,구로구,W0H266,개봉두산아파트,664800,166200,502,125
5,2020,06,6,4,W0H,서울특별시,구로구,W0H266,개봉두산아파트,783700,195925,553,138
6,2020,06,7,4,W0H,서울특별시,구로구,W0H266,개봉두산아파트,911500,227875,695,173
0,2020,06,1,4,W0H,서울특별시,구로구,W0H267,오류라인아파트,295100,73775,196,49
1,2020,06,2,5,W0H,서울특별시,구로구,W0H267,오류라인아파트,263500,52700,207,41
2,2020,06,3,5,W0H,서울특별시,구로구,W0H267,오류라인아파트,330600,66120,239,47
3,2020,06,4,4,W0H,서울특별시,구로구,W0H267,오류라인아파트,163000,40750,137,34
4,2020,06,5,4,W0H,서울특별시,구로구,W0H267,오류라인아파트,205200,51300,164,41
5,2020,06,6,4,W0H,서울특별시,구로구,W0H267,오류라인아파트,210400,52600,180,45
6,2020,06,7,4,W0H,서울특별시,구로구,W0H267,오류라인아파트,254650,63662,175,43
0,2020,06,1,4,W0H,서울특별시,구로구,W0H268,신도림롯데아파트,1443550,360887,782,195
1,2020,06,2,5,W0H,서울특별시,구로구,W0H268,신도림롯데아파트,1647500,329500,968,193
2,2020,06,3,5,W0H,서울특별시,구로구,W0H268,신도림롯데아파트,998800,199760,593,118
3,2020,06,4,4,W0H,서울특별시,구로구,W0H268,신도림롯데아파트,955650,238912,589,147
4,2020,06,5,4,W0H,서울특별시,구로구,W0H268,신도림롯데아파트,838400,209600,487,121
5,2020,06,6,4,W0H,서울특별시,구로구,W0H268,신도림롯데아파트,1220350,305087,696,174
6,2020,06,7,4,W0H,서울특별시,구로구,W0H268,신도림롯데아파트,907650,226912,500,125
0,2020,06,1,4,W0H,서울특별시,구로구,W0H269,구로월드메르디앙,300800,75200,198,49
1,2020,06,2,5,W0H,서울특별시,구로구,W0H269,구로월드메르디앙,319550,63910,226,45
2,2020,06,3,5,W0H,서울특별시,구로구,W0H269,구로월드메르디앙,339300,67860,232,46
3,2020,06,4,4,W0H,서울특별시,구로구,W0H269,구로월드메르디앙,226400,56600,144,36
4,2020,06,5,4,W0H,서울특별시,구로구,W0H269,구로월드메르디앙,256000,64000,181,45
5,2020,06,6,4,W0H,서울특별시,구로구,W0H269,구로월드메르디앙,222750,55687,153,38
6,2020,06,7,4,W0H,서울특별시,구로구,W0H269,구로월드메르디앙,286550,71637,186,46
0,2020,06,1,4,W0H,서울특별시,구로구,W0H26A,신도림우성5차(BM),293750,73437,207,51
1,2020,06,2,5,W0H,서울특별시,구로구,W0H26A,신도림우성5차(BM),280650,56130,215,43
2,2020,06,3,5,W0H,서울특별시,구로구,W0H26A,신도림우성5차(BM),232850,46570,197,39
3,2020,06,4,4,W0H,서울특별시,구로구,W0H26A,신도림우성5차(BM),236150,59037,197,49
4,2020,06,5,4,W0H,서울특별시,구로구,W0H26A,신도림우성5차(BM),191200,47800,157,39
5,2020,06,6,4,W0H,서울특별시,구로구,W0H26A,신도림우성5차(BM),168900,42225,120,30
6,2020,06,7,4,W0H,서울특별시,구로구,W0H26A,신도림우성5차(BM),229050,57262,179,44
0,2020,06,1,4,W0H,서울특별시,구로구,W0H26B,고척한일유앤아이(BM),725600,181400,411,102
1,2020,06,2,5,W0H,서울특별시,구로구,W0H26B,고척한일유앤아이(BM),724550,144910,429,85
2,2020,06,3,5,W0H,서울특별시,구로구,W0H26B,고척한일유앤아이(BM),1014750,202950,610,122
3,2020,06,4,4,W0H,서울특별시,구로구,W0H26B,고척한일유앤아이(BM),400250,100062,255,63
4,2020,06,5,4,W0H,서울특별시,구로구,W0H26B,고척한일유앤아이(BM),477950,119487,302,75
5,2020,06,6,4,W0H,서울특별시,구로구,W0H26B,고척한일유앤아이(BM),515400,128850,305,76
6,2020,06,7,4,W0H,서울특별시,구로구,W0H26B,고척한일유앤아이(BM),649400,162350,369,92
0,2020,06,1,4,W0H,서울특별시,구로구,W0H26C,율포그레이스빌(BM),116300,29075,73,18
1,2020,06,2,5,W0H,서울특별시,구로구,W0H26C,율포그레이스빌(BM),121900,24380,69,13
2,2020,06,3,5,W0H,서울특별시,구로구,W0H26C,율포그레이스빌(BM),86850,17370,59,11
3,2020,06,4,4,W0H,서울특별시,구로구,W0H26C,율포그레이스빌(BM),73850,18462,52,13
4,2020,06,5,4,W0H,서울특별시,구로구,W0H26C,율포그레이스빌(BM),82100,20525,61,15
5,2020,06,6,4,W0H,서울특별시,구로구,W0H26C,율포그레이스빌(BM),77850,19462,51,12
6,2020,06,7,4,W0H,서울특별시,구로구,W0H26C,율포그레이스빌(BM),94600,23650,52,13
0,2020,06,1,4,W0H,서울특별시,구로구,W0H26D,한양수자인(BM),1212950,303237,808,202
1,2020,06,2,5,W0H,서울특별시,구로구,W0H26D,한양수자인(BM),1097450,219490,735,147
2,2020,06,3,5,W0H,서울특별시,구로구,W0H26D,한양수자인(BM),1129100,225820,791,158
3,2020,06,4,4,W0H,서울특별시,구로구,W0H26D,한양수자인(BM),850250,212562,592,148
4,2020,06,5,4,W0H,서울특별시,구로구,W0H26D,한양수자인(BM),907850,226962,682,170
5,2020,06,6,4,W0H,서울특별시,구로구,W0H26D,한양수자인(BM),982550,245637,723,180
6,2020,06,7,4,W0H,서울특별시,구로구,W0H26D,한양수자인(BM),882300,220575,587,146
0,2020,06,1,4,W0H,서울특별시,구로구,W0H26E,항동중흥S-클래스 베르데카운티,949550,237387,574,143
1,2020,06,2,5,W0H,서울특별시,구로구,W0H26E,항동중흥S-클래스 베르데카운티,817100,163420,544,108
2,2020,06,3,5,W0H,서울특별시,구로구,W0H26E,항동중흥S-클래스 베르데카운티,739800,147960,515,103
3,2020,06,4,4,W0H,서울특별시,구로구,W0H26E,항동중흥S-클래스 베르데카운티,558250,139562,365,91
4,2020,06,5,4,W0H,서울특별시,구로구,W0H26E,항동중흥S-클래스 베르데카운티,630200,157550,431,107
5,2020,06,6,4,W0H,서울특별시,구로구,W0H26E,항동중흥S-클래스 베르데카운티,574600,143650,374,93
6,2020,06,7,4,W0H,서울특별시,구로구,W0H26E,항동중흥S-클래스 베르데카운티,736700,184175,448,112
0,2020,06,1,4,W0H,서울특별시,구로구,W0H26F,신도림3차대림,597800,149450,363,90
1,2020,06,2,5,W0H,서울특별시,구로구,W0H26F,신도림3차대림,485100,97020,309,61
2,2020,06,3,5,W0H,서울특별시,구로구,W0H26F,신도림3차대림,453950,90790,298,59
3,2020,06,4,4,W0H,서울특별시,구로구,W0H26F,신도림3차대림,351750,87937,237,59
4,2020,06,5,4,W0H,서울특별시,구로구,W0H26F,신도림3차대림,402700,100675,248,62
5,2020,06,6,4,W0H,서울특별시,구로구,W0H26F,신도림3차대림,372300,93075,246,61
6,2020,06,7,4,W0H,서울특별시,구로구,W0H26F,신도림3차대림,391750,97937,248,62
0,2020,06,1,4,W0H,서울특별시,구로구,W0H270,(BM)항동제일풍경채포레스트,682250,170562,476,119
1,2020,06,2,5,W0H,서울특별시,구로구,W0H270,(BM)항동제일풍경채포레스트,525600,105120,391,78
2,2020,06,3,5,W0H,서울특별시,구로구,W0H270,(BM)항동제일풍경채포레스트,537200,107440,437,87
3,2020,06,4,4,W0H,서울특별시,구로구,W0H270,(BM)항동제일풍경채포레스트,355950,88987,304,76
4,2020,06,5,4,W0H,서울특별시,구로구,W0H270,(BM)항동제일풍경채포레스트,425200,106300,349,87
5,2020,06,6,4,W0H,서울특별시,구로구,W0H270,(BM)항동제일풍경채포레스트,418550,104637,326,81
6,2020,06,7,4,W0H,서울특별시,구로구,W0H270,(BM)항동제일풍경채포레스트,557050,139262,405,101
0,2020,06,1,4,W0I,서울특별시,금천구,W0I001,가산-두산위브아파트,3019800,754950,1955,488
1,2020,06,2,5,W0I,서울특별시,금천구,W0I001,가산-두산위브아파트,3520300,704060,2436,487
2,2020,06,3,5,W0I,서울특별시,금천구,W0I001,가산-두산위브아파트,3076350,615270,2204,440
3,2020,06,4,4,W0I,서울특별시,금천구,W0I001,가산-두산위브아파트,2573000,643250,1801,450
4,2020,06,5,4,W0I,서울특별시,금천구,W0I001,가산-두산위브아파트,2906850,726712,2179,544
5,2020,06,6,4,W0I,서울특별시,금천구,W0I001,가산-두산위브아파트,2201250,550312,1596,399
6,2020,06,7,4,W0I,서울특별시,금천구,W0I001,가산-두산위브아파트,2614600,653650,1849,462
0,2020,06,1,4,W0I,서울특별시,금천구,W0I002,독산-한신아파트,2456750,614187,1529,382
1,2020,06,2,5,W0I,서울특별시,금천구,W0I002,독산-한신아파트,2807900,561580,1790,358
2,2020,06,3,5,W0I,서울특별시,금천구,W0I002,독산-한신아파트,2364500,472900,1616,323
3,2020,06,4,4,W0I,서울특별시,금천구,W0I002,독산-한신아파트,2109000,527250,1517,379
4,2020,06,5,4,W0I,서울특별시,금천구,W0I002,독산-한신아파트,1723500,430875,1231,307
5,2020,06,6,4,W0I,서울특별시,금천구,W0I002,독산-한신아파트,1678950,419737,1204,301
6,2020,06,7,4,W0I,서울특별시,금천구,W0I002,독산-한신아파트,2088650,522162,1340,335
0,2020,06,1,4,W0I,서울특별시,금천구,W0I004,독산-신도브래뉴아파트,588950,147237,423,105
1,2020,06,2,5,W0I,서울특별시,금천구,W0I004,독산-신도브래뉴아파트,584300,116860,476,95
2,2020,06,3,5,W0I,서울특별시,금천구,W0I004,독산-신도브래뉴아파트,514050,102810,449,89
3,2020,06,4,4,W0I,서울특별시,금천구,W0I004,독산-신도브래뉴아파트,411350,102837,363,90
4,2020,06,5,4,W0I,서울특별시,금천구,W0I004,독산-신도브래뉴아파트,474900,118725,410,102
5,2020,06,6,4,W0I,서울특별시,금천구,W0I004,독산-신도브래뉴아파트,416500,104125,379,94
6,2020,06,7,4,W0I,서울특별시,금천구,W0I004,독산-신도브래뉴아파트,525100,131275,414,103
0,2020,06,1,4,W0I,서울특별시,금천구,W0I005,시흥-벽산1차아파트,5214150,1303537,3065,766
1,2020,06,2,5,W0I,서울특별시,금천구,W0I005,시흥-벽산1차아파트,3422300,684460,2142,428
2,2020,06,3,5,W0I,서울특별시,금천구,W0I005,시흥-벽산1차아파트,3801500,760300,2344,468
3,2020,06,4,4,W0I,서울특별시,금천구,W0I005,시흥-벽산1차아파트,2821250,705312,1715,428
4,2020,06,5,4,W0I,서울특별시,금천구,W0I005,시흥-벽산1차아파트,3258600,814650,2004,501
5,2020,06,6,4,W0I,서울특별시,금천구,W0I005,시흥-벽산1차아파트,3025300,756325,1905,476
6,2020,06,7,4,W0I,서울특별시,금천구,W0I005,시흥-벽산1차아파트,4063250,1015812,2393,598
0,2020,06,1,4,W0I,서울특별시,금천구,W0I006,시흥 벽산5차아파트,8096100,2024025,4635,1158
1,2020,06,2,5,W0I,서울특별시,금천구,W0I006,시흥 벽산5차아파트,8484650,1696930,5434,1086
2,2020,06,3,5,W0I,서울특별시,금천구,W0I006,시흥 벽산5차아파트,5675250,1135050,3751,750
3,2020,06,4,4,W0I,서울특별시,금천구,W0I006,시흥 벽산5차아파트,5002250,1250562,3261,815
4,2020,06,5,4,W0I,서울특별시,금천구,W0I006,시흥 벽산5차아파트,5103000,1275750,3279,819
5,2020,06,6,4,W0I,서울특별시,금천구,W0I006,시흥 벽산5차아파트,5431350,1357837,3392,848
6,2020,06,7,4,W0I,서울특별시,금천구,W0I006,시흥 벽산5차아파트,5947500,1486875,3379,844
0,2020,06,1,4,W0I,서울특별시,금천구,W0I009,시흥벽산6단지,1429850,357462,1172,293
1,2020,06,2,5,W0I,서울특별시,금천구,W0I009,시흥벽산6단지,1521050,304210,1333,266
2,2020,06,3,5,W0I,서울특별시,금천구,W0I009,시흥벽산6단지,1272300,254460,1092,218
3,2020,06,4,4,W0I,서울특별시,금천구,W0I009,시흥벽산6단지,991000,247750,899,224
4,2020,06,5,4,W0I,서울특별시,금천구,W0I009,시흥벽산6단지,1120250,280062,937,234
5,2020,06,6,4,W0I,서울특별시,금천구,W0I009,시흥벽산6단지,1102100,275525,984,246
6,2020,06,7,4,W0I,서울특별시,금천구,W0I009,시흥벽산6단지,1269050,317262,1005,251
0,2020,06,1,4,W0I,서울특별시,금천구,W0I010,벽산타운3단지,749450,187362,450,112
1,2020,06,2,5,W0I,서울특별시,금천구,W0I010,벽산타운3단지,626050,125210,426,85
2,2020,06,3,5,W0I,서울특별시,금천구,W0I010,벽산타운3단지,588400,117680,424,84
3,2020,06,4,4,W0I,서울특별시,금천구,W0I010,벽산타운3단지,464100,116025,308,77
4,2020,06,5,4,W0I,서울특별시,금천구,W0I010,벽산타운3단지,570800,142700,386,96
5,2020,06,6,4,W0I,서울특별시,금천구,W0I010,벽산타운3단지,561600,140400,351,87
6,2020,06,7,4,W0I,서울특별시,금천구,W0I010,벽산타운3단지,560300,140075,387,96
0,2020,06,1,4,W0I,서울특별시,금천구,W0I011,관악벽산2단지,697850,174462,568,142
1,2020,06,2,5,W0I,서울특별시,금천구,W0I011,관악벽산2단지,666800,133360,623,124
2,2020,06,3,5,W0I,서울특별시,금천구,W0I011,관악벽산2단지,576400,115280,542,108
3,2020,06,4,4,W0I,서울특별시,금천구,W0I011,관악벽산2단지,380900,95225,373,93
4,2020,06,5,4,W0I,서울특별시,금천구,W0I011,관악벽산2단지,522850,130712,485,121
5,2020,06,6,4,W0I,서울특별시,금천구,W0I011,관악벽산2단지,509000,127250,477,119
6,2020,06,7,4,W0I,서울특별시,금천구,W0I011,관악벽산2단지,603350,150837,510,127
0,2020,06,1,4,W0I,서울특별시,금천구,W0I012,남서울럭키,1714200,428550,1361,340
1,2020,06,2,5,W0I,서울특별시,금천구,W0I012,남서울럭키,1778200,355640,1455,291
2,2020,06,3,5,W0I,서울특별시,금천구,W0I012,남서울럭키,1525800,305160,1329,265
3,2020,06,4,4,W0I,서울특별시,금천구,W0I012,남서울럭키,1202600,300650,1032,258
4,2020,06,5,4,W0I,서울특별시,금천구,W0I012,남서울럭키,1336200,334050,1128,282
5,2020,06,6,4,W0I,서울특별시,금천구,W0I012,남서울럭키,1228850,307212,1079,269
6,2020,06,7,4,W0I,서울특별시,금천구,W0I012,남서울럭키,1496700,374175,1238,309
0,2020,06,1,4,W0I,서울특별시,금천구,W0I013,가산삼익,316900,79225,232,58
1,2020,06,2,5,W0I,서울특별시,금천구,W0I013,가산삼익,368250,73650,286,57
2,2020,06,3,5,W0I,서울특별시,금천구,W0I013,가산삼익,360750,72150,299,59
3,2020,06,4,4,W0I,서울특별시,금천구,W0I013,가산삼익,228450,57112,197,49
4,2020,06,5,4,W0I,서울특별시,금천구,W0I013,가산삼익,321350,80337,243,60
5,2020,06,6,4,W0I,서울특별시,금천구,W0I013,가산삼익,268200,67050,224,56
6,2020,06,7,4,W0I,서울특별시,금천구,W0I013,가산삼익,305550,76387,249,62
0,2020,06,1,4,W0I,서울특별시,금천구,W0I014,주공13단지,1179900,294975,1157,289
1,2020,06,2,5,W0I,서울특별시,금천구,W0I014,주공13단지,1304950,260990,1267,253
2,2020,06,3,5,W0I,서울특별시,금천구,W0I014,주공13단지,1360100,272020,1366,273
3,2020,06,4,4,W0I,서울특별시,금천구,W0I014,주공13단지,1034900,258725,990,247
